Company,Account Type,Twitter Handle,Year,Original Tweets Year,Retweets Year,Reply Tweets Year,Quote Tweets Year,Original Retweets Year,Original Tweet Likes Year,Original Tweet Replies Year,Original Tweet Quotes Year,Account Creation Date,Account Followers,Account Following,Account Likes,Account Public Lists,Original Tweets Total,Retweets Total,Reply Tweets Total,Quote Tweets Total,Original Tweet Retweets Total,Original Tweet Likes Total,Original Tweet Replies Total,Original Tweet Quotes Total
8,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2017,108.0,69.0,26.0,34.0,281,384,7,9,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
9,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2018,80.0,85.0,7.0,19.0,210,437,11,11,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
10,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2019,229.0,84.0,22.0,19.0,355,775,18,30,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
11,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2020,304.0,105.0,30.0,5.0,616,956,17,39,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
12,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2021,225.0,170.0,29.0,2.0,485,445,13,17,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
13,DIGI INTERNATIONAL INC.,Corporate,@digidotcom,2022,336.0,200.0,14.0,0.0,639,773,16,33,2009-02-23 15:08:01+00:00,8692,2840,3784,438,3278,1394,294,113,4884,5238,210,148
0,HCI GROUP INC,Corporate,@TheHCIGroup,2010,77.0,2.0,0.0,0.0,4,1,0,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
1,HCI GROUP INC,Corporate,@TheHCIGroup,2011,535.0,3.0,5.0,0.0,4,0,5,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
2,HCI GROUP INC,Corporate,@TheHCIGroup,2012,340.0,1.0,0.0,0.0,6,4,10,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
3,HCI GROUP INC,Corporate,@TheHCIGroup,2013,499.0,11.0,6.0,0.0,62,21,6,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
4,HCI GROUP INC,Corporate,@TheHCIGroup,2014,126.0,23.0,2.0,0.0,57,21,0,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
5,HCI GROUP INC,Corporate,@TheHCIGroup,2015,1666.0,50.0,7.0,0.0,114,209,14,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
6,HCI GROUP INC,Corporate,@TheHCIGroup,2016,232.0,27.0,0.0,0.0,136,204,4,0,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
7,HCI GROUP INC,Corporate,@TheHCIGroup,2017,353.0,16.0,1.0,2.0,148,457,3,9,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
8,HCI GROUP INC,Corporate,@TheHCIGroup,2018,784.0,46.0,1.0,1.0,146,838,6,18,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
9,HCI GROUP INC,Corporate,@TheHCIGroup,2019,619.0,20.0,0.0,0.0,176,747,7,11,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
10,HCI GROUP INC,Corporate,@TheHCIGroup,2020,258.0,38.0,39.0,27.0,195,396,39,72,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
11,HCI GROUP INC,Corporate,@TheHCIGroup,2021,180.0,65.0,4.0,14.0,144,248,18,19,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
12,HCI GROUP INC,Corporate,@TheHCIGroup,2022,40.0,35.0,0.0,0.0,26,89,9,1,2010-07-19 15:07:42+00:00,1559,319,653,79,5709,337,65,44,1218,3235,121,130
0,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2011,19.0,3.0,1.0,0.0,1,0,0,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
1,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2012,110.0,15.0,8.0,0.0,16,2,9,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
2,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2013,38.0,3.0,11.0,0.0,9,4,0,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
3,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2014,311.0,113.0,122.0,0.0,69,64,29,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
4,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2015,81.0,16.0,12.0,1.0,54,69,5,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
5,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2016,64.0,17.0,0.0,2.0,80,103,5,0,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
6,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2017,192.0,23.0,6.0,5.0,108,206,7,11,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
7,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2018,103.0,7.0,1.0,2.0,134,312,5,6,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
8,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2019,64.0,6.0,0.0,1.0,24,142,5,3,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
9,LUMOS NETWORKS CORP,Corporate,@LumosNetworks,2020,15.0,0.0,0.0,0.0,1,19,1,1,2011-08-09 12:21:34+00:00,793,467,74,25,997,203,161,11,496,921,66,21
0,TIDEWATER INC.,Corporate,@TidewaterTDW,2014,1.0,1.0,0,0,0,1,0,0,2014-03-03 16:22:53+00:00,239,81,7,1,22,1,0,0,9,36,0,2
1,TIDEWATER INC.,Corporate,@TidewaterTDW,2016,3.0,0.0,0,0,0,1,0,0,2014-03-03 16:22:53+00:00,239,81,7,1,22,1,0,0,9,36,0,2
2,TIDEWATER INC.,Corporate,@TidewaterTDW,2018,15.0,0.0,0,0,8,31,0,1,2014-03-03 16:22:53+00:00,239,81,7,1,22,1,0,0,9,36,0,2
3,TIDEWATER INC.,Corporate,@TidewaterTDW,2019,2.0,0.0,0,0,1,2,0,1,2014-03-03 16:22:53+00:00,239,81,7,1,22,1,0,0,9,36,0,2
4,TIDEWATER INC.,Corporate,@TidewaterTDW,2020,1.0,0.0,0,0,0,1,0,0,2014-03-03 16:22:53+00:00,239,81,7,1,22,1,0,0,9,36,0,2
0,DAKTRONICS INC.,Corporate,@Daktronics,2010,179.0,30.0,19.0,0.0,78,11,0,0,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
1,DAKTRONICS INC.,Corporate,@Daktronics,2011,391.0,111.0,52.0,0.0,165,23,6,0,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
2,DAKTRONICS INC.,Corporate,@Daktronics,2012,589.0,40.0,34.0,0.0,347,34,47,0,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
3,DAKTRONICS INC.,Corporate,@Daktronics,2013,351.0,3.0,14.0,0.0,298,113,35,0,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
4,DAKTRONICS INC.,Corporate,@Daktronics,2014,558.0,6.0,10.0,0.0,836,585,65,0,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
5,DAKTRONICS INC.,Corporate,@Daktronics,2015,657.0,146.0,33.0,15.0,1072,1375,80,1,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
6,DAKTRONICS INC.,Corporate,@Daktronics,2016,659.0,346.0,31.0,52.0,1570,2774,72,107,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
7,DAKTRONICS INC.,Corporate,@Daktronics,2017,774.0,259.0,27.0,105.0,1869,4610,75,252,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
8,DAKTRONICS INC.,Corporate,@Daktronics,2018,541.0,155.0,16.0,68.0,1176,4190,50,134,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
9,DAKTRONICS INC.,Corporate,@Daktronics,2019,463.0,144.0,10.0,46.0,1299,5561,79,199,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
10,DAKTRONICS INC.,Corporate,@Daktronics,2020,506.0,57.0,13.0,63.0,1325,5144,47,237,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
11,DAKTRONICS INC.,Corporate,@Daktronics,2021,631.0,62.0,13.0,40.0,822,4328,79,203,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
12,DAKTRONICS INC.,Corporate,@Daktronics,2022,556.0,41.0,11.0,51.0,720,3726,65,169,2009-10-02 13:12:46+00:00,8641,2053,8395,159,6855,1400,283,440,11577,32474,700,1302
0,GEOSPACE TECHNOLOGIES CORP,Corporate,@geospacetech,2021,16.0,2.0,1.0,0.0,5,10,1,1,2018-04-10 16:03:13+00:00,29,5,11,1,49,5,1,2,15,37,2,5
1,GEOSPACE TECHNOLOGIES CORP,Corporate,@geospacetech,2022,33.0,3.0,0.0,2.0,10,27,1,4,2018-04-10 16:03:13+00:00,29,5,11,1,49,5,1,2,15,37,2,5
0,NORTHERN OIL AND GAS INC,Corporate,@NOGIncOfficial,2022,10,0,0,0,0,14,1,0,2022-05-20 23:43:00+00:00,25,0,8,0,10,0,0,0,0,14,1,0
0,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2009,138.0,0.0,24.0,0.0,0,7,0,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
1,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2010,719.0,10.0,18.0,0.0,212,22,0,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
2,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2011,1814.0,17.0,51.0,0.0,1028,136,68,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
3,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2012,1909.0,66.0,45.0,0.0,1674,280,126,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
4,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2013,1119.0,33.0,41.0,0.0,1338,247,105,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
5,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2014,160.0,103.0,20.0,0.0,485,209,36,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
6,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2015,162.0,244.0,4.0,11.0,369,215,18,0,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
7,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2016,139.0,515.0,1.0,2.0,265,192,5,28,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
8,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2017,6.0,245.0,2.0,2.0,8,8,0,2,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
9,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2018,21.0,16.0,17.0,10.0,44,68,2,8,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
10,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2019,17.0,51.0,11.0,5.0,15,52,7,8,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
11,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2020,90.0,132.0,5.0,31.0,34,113,8,1,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
12,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2021,15.0,56.0,3.0,7.0,20,49,2,3,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
13,MONSTER WORLDWIDE INC.,Corporate,@MonsterWW,2022,16.0,13.0,11.0,4.0,11,35,3,3,2008-11-16 20:02:05+00:00,28574,4250,605,673,6325,1501,253,72,5503,1633,380,53
0,RUBY TUESDAY INC.,Corporate,@rubytuesday,2012,392.0,128.0,765.0,0.0,297,96,85,0,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
1,RUBY TUESDAY INC.,Corporate,@rubytuesday,2013,804.0,126.0,3738.0,0.0,1673,1194,593,1,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
2,RUBY TUESDAY INC.,Corporate,@rubytuesday,2014,448.0,43.0,2304.0,0.0,906,1091,276,2,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
3,RUBY TUESDAY INC.,Corporate,@rubytuesday,2015,214.0,1.0,1623.0,0.0,679,1336,122,2,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
4,RUBY TUESDAY INC.,Corporate,@rubytuesday,2016,106.0,0.0,1245.0,4.0,702,2237,114,65,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
5,RUBY TUESDAY INC.,Corporate,@rubytuesday,2017,119.0,0.0,721.0,0.0,261,754,87,35,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
6,RUBY TUESDAY INC.,Corporate,@rubytuesday,2018,116.0,0.0,433.0,7.0,307,757,603,49,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
7,RUBY TUESDAY INC.,Corporate,@rubytuesday,2019,372.0,0.0,89.0,0.0,1146,1973,193,57,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
8,RUBY TUESDAY INC.,Corporate,@rubytuesday,2020,311.0,3.0,290.0,9.0,662,1542,345,49,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
9,RUBY TUESDAY INC.,Corporate,@rubytuesday,2021,103.0,0.0,354.0,5.0,268,1014,306,40,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
10,RUBY TUESDAY INC.,Corporate,@rubytuesday,2022,211.0,8.0,195.0,11.0,463,1753,509,325,2009-06-04 02:54:16+00:00,22753,9,2903,213,3196,309,11757,36,7364,13747,3233,625
0,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2009,87.0,0.0,0.0,0.0,0,5,0,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
1,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2010,501.0,0.0,145.0,0.0,160,13,0,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
2,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2011,1351.0,34.0,542.0,0.0,576,71,195,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
3,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2012,1052.0,23.0,250.0,0.0,488,153,158,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
4,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2013,1421.0,178.0,553.0,0.0,540,552,172,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
5,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2014,742.0,280.0,599.0,0.0,1019,1943,399,0,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
6,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2015,1855.0,2716.0,4461.0,1402.0,3991,13729,1226,1,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
7,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2016,1253.0,971.0,1617.0,683.0,2009,6715,768,199,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
8,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2017,337.0,163.0,127.0,5.0,543,3210,110,87,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
9,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2018,214.0,51.0,47.0,0.0,300,1933,55,27,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
10,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2019,307.0,77.0,36.0,2.0,627,2115,34,33,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
11,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2020,67.0,0.0,5.0,0.0,141,388,13,7,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
12,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2021,30.0,1.0,24.0,0.0,17,55,7,1,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
13,PERRY ELLIS INTERNATIONAL INC.,Corporate,@PerryEllis,2022,70.0,14.0,17.0,0.0,22,135,23,1,2009-03-26 13:56:28+00:00,19763,1644,15764,380,9287,4508,8423,2092,10433,31017,3160,356
0,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2010,485.0,0,0.0,0,2,0,0,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
1,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2011,422.0,0,0.0,0,0,0,4,2,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
2,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2012,1.0,0,0.0,0,0,0,0,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
3,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2013,18.0,0,0.0,0,0,0,0,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
4,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2014,54.0,0,0.0,0,1,1,0,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
5,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2015,340.0,0,1.0,0,25,9,2,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
6,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2016,329.0,0,0.0,0,0,4,1,0,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
7,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2017,536.0,0,0.0,0,1,14,1,2,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
8,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2018,286.0,0,0.0,0,0,14,1,1,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
9,ROADRUNNER TRANSPORTATION SYSTEMS,Corporate,@RoadRunner_Auto,2019,28.0,0,0.0,0,1,1,11,2,2009-10-27 17:23:54+00:00,500,13,0,12,2499,0,1,0,30,43,20,7
0,FUTUREFUEL CORP.,Corporate,@FutureFuelCorp,2016,4,0,0,0,0,0,0,0,2016-02-23 21:53:29+00:00,20,0,0,0,4,0,0,0,0,0,0,0
0,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2011,1.0,0.0,0.0,0,0,0,0,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
1,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2012,34.0,6.0,0.0,0,4,1,2,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
2,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2013,4.0,0.0,0.0,0,1,0,0,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
3,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2014,89.0,1.0,1.0,0,5,4,0,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
4,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2015,236.0,4.0,0.0,0,28,35,5,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
5,OLYMPIC STEEL INC.,Corporate,@Olympic_Steel,2016,11.0,0.0,0.0,0,5,9,1,0,2011-11-30 16:03:25+00:00,436,34,14,10,375,11,1,0,43,49,8,0
0,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2014,104.0,19.0,0.0,0.0,110,61,6,0,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
1,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2015,95.0,17.0,1.0,18.0,108,87,1,0,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
2,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2016,78.0,5.0,0.0,13.0,100,180,0,4,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
3,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2017,42.0,10.0,0.0,3.0,67,147,0,2,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
4,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2018,22.0,4.0,0.0,1.0,40,100,1,4,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
5,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2019,35.0,7.0,0.0,10.0,47,139,1,7,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
6,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2020,15.0,2.0,0.0,0.0,7,39,0,0,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
7,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2021,20.0,5.0,0.0,2.0,10,42,0,0,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
8,AMERICAN SCIENCE & ENGINEERING INC,Corporate,@ase_detects,2022,21.0,5.0,0.0,6.0,13,35,0,0,2014-01-23 12:26:05+00:00,719,135,141,0,432,74,1,53,502,830,9,17
0,DSP GROUP INC.,Corporate,@DSPGInc,2015,15.0,1.0,0.0,1.0,11,9,0,0,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
1,DSP GROUP INC.,Corporate,@DSPGInc,2016,84.0,36.0,6.0,3.0,62,68,7,2,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
2,DSP GROUP INC.,Corporate,@DSPGInc,2017,85.0,81.0,6.0,11.0,57,140,2,38,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
3,DSP GROUP INC.,Corporate,@DSPGInc,2018,24.0,29.0,0.0,2.0,40,56,1,11,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
4,DSP GROUP INC.,Corporate,@DSPGInc,2019,12.0,2.0,1.0,1.0,18,39,0,5,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
5,DSP GROUP INC.,Corporate,@DSPGInc,2020,2.0,2.0,0.0,0.0,1,2,0,0,2015-11-15 08:38:52+00:00,331,0,146,41,222,151,13,18,189,314,10,56
0,EHEALTH INC.,Corporate,@eHealth,2009,108.0,0.0,21.0,0.0,0,1,0,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
1,EHEALTH INC.,Corporate,@eHealth,2010,654.0,0.0,25.0,0.0,62,10,0,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
2,EHEALTH INC.,Corporate,@eHealth,2011,701.0,11.0,16.0,0.0,38,4,8,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
3,EHEALTH INC.,Corporate,@eHealth,2012,667.0,19.0,35.0,0.0,120,33,22,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
4,EHEALTH INC.,Corporate,@eHealth,2013,1102.0,75.0,178.0,0.0,234,78,45,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
5,EHEALTH INC.,Corporate,@eHealth,2014,775.0,29.0,382.0,0.0,859,788,221,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
6,EHEALTH INC.,Corporate,@eHealth,2015,384.0,87.0,55.0,1.0,108,221,20,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
7,EHEALTH INC.,Corporate,@eHealth,2016,213.0,27.0,38.0,1.0,41,81,3,0,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
8,EHEALTH INC.,Corporate,@eHealth,2017,96.0,12.0,23.0,1.0,49,74,74,7,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
9,EHEALTH INC.,Corporate,@eHealth,2018,169.0,91.0,24.0,12.0,62,143,255,17,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
10,EHEALTH INC.,Corporate,@eHealth,2019,315.0,87.0,36.0,22.0,69,135,10,4,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
11,EHEALTH INC.,Corporate,@eHealth,2020,394.0,4.0,7.0,3.0,122,350,48,17,2009-01-15 18:55:52+00:00,8967,1091,763,207,5773,453,842,45,1828,2080,720,60
